,ds,Time,Month,tgc,wth,cowspiracy,vegan_recipes,fok,okja,recipes,sustainability,animal_welfare,climate,climate_change,health,T,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
131,2006-07-08,131,7,0.0,0.0,0.0,17,0.0,0.0,40.0,52.480000000000004,16.32,100.0,121.875,1651.125,2006-07-08,0.0,0.0,274.355,0,0,0,0,0,0,1,0,0,0,0,0
132,2006-07-15,132,7,0.0,0.0,0.0,18,0.0,0.0,41.0,53.76,13.2,100.0,175.5,1740.375,2006-07-15,0.0,0.0,329.26,0,0,0,0,0,0,1,0,0,0,0,0
133,2006-07-22,133,7,0.0,0.0,0.0,19,0.0,0.0,39.0,49.92,11.04,112.5,175.5,1695.75,2006-07-22,0.0,0.0,337.92,0,0,0,0,0,0,1,0,0,0,0,0
134,2006-07-29,134,7,0.0,0.0,0.0,19,0.0,0.0,39.0,53.76,11.04,112.5,175.5,1695.75,2006-07-29,0.0,0.0,341.76,0,0,0,0,0,0,1,0,0,0,0,0
135,2006-08-05,135,8,0.0,0.0,0.0,11,0.0,0.0,38.0,49.92,10.559999999999999,87.5,102.375,1606.5,2006-08-05,0.0,0.0,239.79500000000002,0,0,0,0,0,0,0,1,0,0,0,0
136,2006-08-12,136,8,0.0,0.0,0.0,17,0.0,0.0,40.0,53.76,11.04,100.0,82.875,1651.125,2006-08-12,0.0,0.0,236.635,0,0,0,0,0,0,0,1,0,0,0,0
137,2006-08-19,137,8,0.0,0.0,0.0,15,0.0,0.0,39.0,48.64,13.44,112.5,87.75,1651.125,2006-08-19,0.0,0.0,248.89,0,0,0,0,0,0,0,1,0,0,0,0
138,2006-08-26,138,8,0.0,0.0,0.0,18,0.0,0.0,38.0,53.76,11.76,125.0,117.0,1695.75,2006-08-26,0.0,0.0,295.76,0,0,0,0,0,0,0,1,0,0,0,0
139,2006-09-02,139,9,0.0,0.0,0.0,19,0.0,0.0,39.0,62.72,15.36,175.0,136.5,1651.125,2006-09-02,0.0,0.0,374.22,0,0,0,0,0,0,0,0,1,0,0,0
140,2006-09-09,140,9,0.0,0.0,0.0,15,0.0,0.0,37.0,67.84,11.52,200.0,141.375,1785.0,2006-09-09,0.0,0.0,409.21500000000003,0,0,0,0,0,0,0,0,1,0,0,0
141,2006-09-16,141,9,0.0,0.0,0.0,18,0.0,0.0,42.0,56.32,11.52,225.0,170.625,1785.0,2006-09-16,0.0,0.0,451.945,0,0,0,0,0,0,0,0,1,0,0,0
142,2006-09-23,142,9,0.0,0.0,0.0,21,0.0,0.0,42.0,71.68,13.2,225.0,195.0,1829.625,2006-09-23,0.0,0.0,491.68,0,0,0,0,0,0,0,0,1,0,0,0
143,2006-09-30,143,9,0.0,0.0,0.0,16,0.0,0.0,41.0,70.4,16.32,212.5,170.625,1829.625,2006-09-30,0.0,0.0,453.525,0,0,0,0,0,0,0,0,1,0,0,0
144,2006-10-07,144,10,0.0,0.0,0.0,22,0.0,0.0,45.0,58.88,14.16,225.0,165.75,1785.0,2006-10-07,0.0,0.0,449.63,0,0,0,0,0,0,0,0,0,1,0,0
145,2006-10-14,145,10,0.0,0.0,0.0,21,0.0,0.0,50.0,64.0,16.32,212.5,165.75,1740.375,2006-10-14,0.0,0.0,442.25,0,0,0,0,0,0,0,0,0,1,0,0
146,2006-10-21,146,10,0.0,0.0,0.0,18,0.0,0.0,53.0,66.56,12.959999999999999,212.5,170.625,1785.0,2006-10-21,0.0,0.0,449.685,0,0,0,0,0,0,0,0,0,1,0,0
147,2006-10-28,147,10,0.0,0.0,0.0,15,0.0,0.0,48.0,65.28,11.52,225.0,185.25,1874.25,2006-10-28,0.0,0.0,475.53,0,0,0,0,0,0,0,0,0,1,0,0
148,2006-11-04,148,11,0.0,0.0,0.0,22,0.0,0.0,47.0,71.68,15.36,175.0,180.375,1829.625,2006-11-04,0.0,0.0,427.055,0,0,0,0,0,0,0,0,0,0,1,0
149,2006-11-11,149,11,0.0,0.0,0.0,21,0.0,0.0,58.0,71.68,13.68,225.0,224.25,1785.0,2006-11-11,0.0,0.0,520.9300000000001,0,0,0,0,0,0,0,0,0,0,1,0
150,2006-11-18,150,11,0.0,0.0,0.0,34,0.0,0.0,82.0,58.88,11.52,162.5,160.875,1383.375,2006-11-18,0.0,0.0,382.255,0,0,0,0,0,0,0,0,0,0,1,0
151,2006-11-25,151,11,0.0,0.0,0.0,20,0.0,0.0,43.0,71.68,11.28,212.5,263.25,1785.0,2006-11-25,0.0,0.0,547.4300000000001,0,0,0,0,0,0,0,0,0,0,1,0
152,2006-12-02,152,12,0.0,0.0,0.0,17,0.0,0.0,51.0,71.68,12.0,225.0,277.875,1695.75,2006-12-02,0.0,0.0,574.5550000000001,0,0,0,0,0,0,0,0,0,0,0,1
153,2006-12-09,153,12,0.0,0.0,0.0,17,0.0,0.0,55.0,57.6,14.879999999999999,212.5,263.25,1606.5,2006-12-09,0.0,0.0,533.35,0,0,0,0,0,0,0,0,0,0,0,1
154,2006-12-16,154,12,0.0,0.0,0.0,25,0.0,0.0,73.0,42.24,12.48,150.0,195.0,1428.0,2006-12-16,0.0,0.0,387.24,0,0,0,0,0,0,0,0,0,0,0,1
155,2006-12-23,155,12,0.0,0.0,0.0,22,0.0,0.0,61.0,39.68,12.48,100.0,156.0,1294.125,2006-12-23,0.0,0.0,295.68,0,0,0,0,0,0,0,0,0,0,0,1
156,2006-12-30,156,12,0.0,0.0,0.0,25,0.0,0.0,55.0,44.800000000000004,10.32,150.0,312.0,1829.625,2006-12-30,0.0,0.0,506.8,0,0,0,0,0,0,0,0,0,0,0,1
157,2007-01-06,157,1,0.0,0.0,0.0,17,0.0,0.0,49.0,58.88,14.879999999999999,212.5,312.0,1918.875,2007-01-06,0.0,0.0,583.38,1,0,0,0,0,0,0,0,0,0,0,0
158,2007-01-13,158,1,0.0,0.0,0.0,23,0.0,0.0,48.0,58.88,11.28,200.0,302.25,1785.0,2007-01-13,0.0,0.0,561.13,1,0,0,0,0,0,0,0,0,0,0,0
159,2007-01-20,159,1,0.0,0.0,0.0,15,0.0,0.0,48.0,75.52,16.32,237.5,346.125,1918.875,2007-01-20,0.0,0.0,659.145,1,0,0,0,0,0,0,0,0,0,0,0
160,2007-01-27,160,1,0.0,0.0,0.0,20,0.0,0.0,50.0,74.24,12.48,262.5,458.25,1918.875,2007-01-27,0.0,0.0,794.99,1,0,0,0,0,0,0,0,0,0,0,0
161,2007-02-03,161,2,0.0,0.0,0.0,17,0.0,0.0,47.0,74.24,14.879999999999999,237.5,487.5,1785.0,2007-02-03,0.0,0.0,799.24,0,1,0,0,0,0,0,0,0,0,0,0
162,2007-02-10,162,2,0.0,0.0,0.0,24,0.0,0.0,45.0,75.52,14.879999999999999,212.5,341.25,1695.75,2007-02-10,0.0,0.0,629.27,0,1,0,0,0,0,0,0,0,0,0,0
163,2007-02-17,163,2,0.0,0.0,0.0,21,0.0,0.0,42.0,78.08,17.52,200.0,297.375,1785.0,2007-02-17,0.0,0.0,575.455,0,1,0,0,0,0,0,0,0,0,0,0
164,2007-02-24,164,2,0.0,0.0,0.0,17,0.0,0.0,41.0,70.4,14.639999999999999,225.0,380.25,1785.0,2007-02-24,0.0,0.0,675.65,0,1,0,0,0,0,0,0,0,0,0,0
165,2007-03-03,165,3,0.0,0.0,0.0,22,0.0,0.0,41.0,70.4,12.48,225.0,341.25,1785.0,2007-03-03,0.0,0.0,636.65,0,0,1,0,0,0,0,0,0,0,0,0
166,2007-03-10,166,3,0.0,0.0,0.0,25,0.0,0.0,40.0,69.12,14.399999999999999,225.0,429.0,1740.375,2007-03-10,0.0,0.0,723.12,0,0,1,0,0,0,0,0,0,0,0,0
167,2007-03-17,167,3,0.0,0.0,0.0,21,0.0,0.0,38.0,72.96000000000001,16.8,225.0,414.375,1829.625,2007-03-17,0.0,0.0,712.335,0,0,1,0,0,0,0,0,0,0,0,0
168,2007-03-24,168,3,0.0,0.0,0.0,21,0.0,0.0,41.0,75.52,11.52,212.5,341.25,1785.0,2007-03-24,0.0,0.0,629.27,0,0,1,0,0,0,0,0,0,0,0,0
169,2007-03-31,169,3,0.0,0.0,0.0,25,0.0,0.0,49.0,72.96000000000001,13.44,200.0,399.75,1695.75,2007-03-31,0.0,0.0,672.71,0,0,1,0,0,0,0,0,0,0,0,0
170,2007-04-07,170,4,0.0,0.0,0.0,17,0.0,0.0,38.0,74.24,14.399999999999999,225.0,433.875,1695.75,2007-04-07,0.0,0.0,733.115,0,0,0,1,0,0,0,0,0,0,0,0
171,2007-04-14,171,4,0.0,0.0,0.0,14,0.0,0.0,37.0,81.92,12.48,237.5,390.0,1740.375,2007-04-14,0.0,0.0,709.42,0,0,0,1,0,0,0,0,0,0,0,0
172,2007-04-21,172,4,0.0,0.0,0.0,21,0.0,0.0,38.0,79.36,16.32,262.5,468.0,1785.0,2007-04-21,0.0,0.0,809.86,0,0,0,1,0,0,0,0,0,0,0,0
173,2007-04-28,173,4,0.0,0.0,0.0,15,0.0,0.0,40.0,74.24,16.8,250.0,419.25,1740.375,2007-04-28,0.0,0.0,743.49,0,0,0,1,0,0,0,0,0,0,0,0
174,2007-05-05,174,5,0.0,0.0,0.0,20,0.0,0.0,39.0,75.52,16.08,275.0,365.625,1740.375,2007-05-05,0.0,0.0,716.145,0,0,0,0,1,0,0,0,0,0,0,0
175,2007-05-12,175,5,0.0,0.0,0.0,18,0.0,0.0,39.0,66.56,15.84,262.5,355.875,1740.375,2007-05-12,0.0,0.0,684.935,0,0,0,0,1,0,0,0,0,0,0,0
176,2007-05-19,176,5,0.0,0.0,0.0,18,0.0,0.0,41.0,69.12,14.399999999999999,225.0,307.125,1651.125,2007-05-19,0.0,0.0,601.245,0,0,0,0,1,0,0,0,0,0,0,0
177,2007-05-26,177,5,0.0,0.0,0.0,18,0.0,0.0,40.0,66.56,11.04,200.0,263.25,1651.125,2007-05-26,0.0,0.0,529.81,0,0,0,0,1,0,0,0,0,0,0,0
178,2007-06-02,178,6,0.0,0.0,0.0,21,0.0,0.0,40.0,65.28,12.24,187.5,234.0,1829.625,2007-06-02,0.0,0.0,486.78,0,0,0,0,0,1,0,0,0,0,0,0
179,2007-06-09,179,6,0.0,0.0,0.0,20,0.0,0.0,40.0,67.84,12.959999999999999,137.5,175.5,1740.375,2007-06-09,0.0,0.0,380.84000000000003,0,0,0,0,0,1,0,0,0,0,0,0
180,2007-06-16,180,6,0.0,0.0,0.0,18,0.0,0.0,39.0,64.0,11.76,125.0,136.5,1740.375,2007-06-16,0.0,0.0,325.5,0,0,0,0,0,1,0,0,0,0,0,0
181,2007-06-23,181,6,0.0,0.0,0.0,19,0.0,0.0,42.0,74.24,12.48,100.0,112.125,1740.375,2007-06-23,0.0,0.0,286.365,0,0,0,0,0,1,0,0,0,0,0,0
182,2007-06-30,182,6,0.0,0.0,0.0,19,0.0,0.0,48.0,61.44,9.84,112.5,146.25,1561.875,2007-06-30,0.0,0.0,320.19,0,0,0,0,0,1,0,0,0,0,0,0
183,2007-07-07,183,7,0.0,0.0,0.0,15,0.0,0.0,41.0,64.0,12.0,125.0,190.125,1695.75,2007-07-07,0.0,0.0,379.125,0,0,0,0,0,0,1,0,0,0,0,0
184,2007-07-14,184,7,0.0,0.0,0.0,21,0.0,0.0,41.0,69.12,13.2,112.5,136.5,1829.625,2007-07-14,0.0,0.0,318.12,0,0,0,0,0,0,1,0,0,0,0,0
185,2007-07-21,185,7,0.0,0.0,0.0,20,0.0,0.0,43.0,62.72,12.959999999999999,112.5,126.75,1785.0,2007-07-21,0.0,0.0,301.97,0,0,0,0,0,0,1,0,0,0,0,0
186,2007-07-28,186,7,0.0,0.0,0.0,20,0.0,0.0,42.0,65.28,12.0,100.0,102.375,1740.375,2007-07-28,0.0,0.0,267.655,0,0,0,0,0,0,1,0,0,0,0,0
187,2007-08-04,187,8,0.0,0.0,0.0,18,0.0,0.0,41.0,62.72,10.559999999999999,112.5,131.625,1785.0,2007-08-04,0.0,0.0,306.845,0,0,0,0,0,0,0,1,0,0,0,0
188,2007-08-11,188,8,0.0,0.0,0.0,25,0.0,0.0,41.0,57.6,15.84,125.0,136.5,1695.75,2007-08-11,0.0,0.0,319.1,0,0,0,0,0,0,0,1,0,0,0,0
189,2007-08-18,189,8,0.0,0.0,0.0,24,0.0,0.0,41.0,64.0,12.959999999999999,137.5,121.875,1740.375,2007-08-18,0.0,0.0,323.375,0,0,0,0,0,0,0,1,0,0,0,0
190,2007-08-25,190,8,0.0,0.0,0.0,19,0.0,0.0,41.0,66.56,13.2,150.0,141.375,1740.375,2007-08-25,0.0,0.0,357.935,0,0,0,0,0,0,0,1,0,0,0,0
191,2007-09-01,191,9,0.0,0.0,0.0,16,0.0,0.0,40.0,74.24,12.24,187.5,165.75,1740.375,2007-09-01,0.0,0.0,427.49,0,0,0,0,0,0,0,0,1,0,0,0
192,2007-09-08,192,9,0.0,0.0,0.0,25,0.0,0.0,41.0,81.92,12.959999999999999,212.5,199.875,1785.0,2007-09-08,0.0,0.0,494.295,0,0,0,0,0,0,0,0,1,0,0,0
193,2007-09-15,193,9,0.0,0.0,0.0,23,0.0,0.0,42.0,87.04,14.16,225.0,204.75,1918.875,2007-09-15,0.0,0.0,516.79,0,0,0,0,0,0,0,0,1,0,0,0
194,2007-09-22,194,9,0.0,0.0,0.0,17,0.0,0.0,42.0,83.2,15.6,250.0,238.875,1963.5,2007-09-22,0.0,0.0,572.075,0,0,0,0,0,0,0,0,1,0,0,0
195,2007-09-29,195,9,0.0,0.0,0.0,26,0.0,0.0,41.0,85.76,14.639999999999999,237.5,234.0,1918.875,2007-09-29,0.0,0.0,557.26,0,0,0,0,0,0,0,0,1,0,0,0
196,2007-10-06,196,10,0.0,0.0,0.0,20,0.0,0.0,43.0,93.44,13.68,262.5,277.875,1874.25,2007-10-06,0.0,0.0,633.815,0,0,0,0,0,0,0,0,0,1,0,0
197,2007-10-13,197,10,0.0,0.0,0.0,21,0.0,0.0,47.0,81.92,15.6,262.5,312.0,1829.625,2007-10-13,0.0,0.0,656.42,0,0,0,0,0,0,0,0,0,1,0,0
198,2007-10-20,198,10,0.0,0.0,0.0,24,0.0,0.0,50.0,83.2,14.639999999999999,262.5,292.5,1829.625,2007-10-20,0.0,0.0,638.2,0,0,0,0,0,0,0,0,0,1,0,0
199,2007-10-27,199,10,0.0,0.0,0.0,28,0.0,0.0,49.0,92.16,15.84,250.0,277.875,1874.25,2007-10-27,0.0,0.0,620.035,0,0,0,0,0,0,0,0,0,1,0,0
200,2007-11-03,200,11,0.0,0.0,0.0,28,0.0,0.0,51.0,84.48,14.879999999999999,237.5,307.125,1918.875,2007-11-03,0.0,0.0,629.105,0,0,0,0,0,0,0,0,0,0,1,0
201,2007-11-10,201,11,0.0,0.0,0.0,26,0.0,0.0,58.0,84.48,14.879999999999999,262.5,321.75,1874.25,2007-11-10,0.0,0.0,668.73,0,0,0,0,0,0,0,0,0,0,1,0
202,2007-11-17,202,11,0.0,0.0,0.0,43,0.0,0.0,93.0,74.24,11.52,187.5,248.625,1428.0,2007-11-17,0.0,0.0,510.365,0,0,0,0,0,0,0,0,0,0,1,0
203,2007-11-24,203,11,0.0,0.0,0.0,18,0.0,0.0,45.0,87.04,16.56,250.0,277.875,1695.75,2007-11-24,0.0,0.0,614.915,0,0,0,0,0,0,0,0,0,0,1,0
204,2007-12-01,204,12,0.0,0.0,0.0,24,0.0,0.0,50.0,88.32000000000001,12.959999999999999,250.0,331.5,1695.75,2007-12-01,0.0,0.0,669.82,0,0,0,0,0,0,0,0,0,0,0,1
205,2007-12-08,205,12,0.0,0.0,0.0,21,0.0,0.0,55.0,84.48,11.76,262.5,380.25,1606.5,2007-12-08,0.0,0.0,727.23,0,0,0,0,0,0,0,0,0,0,0,1
206,2007-12-15,206,12,0.0,0.0,0.0,25,0.0,0.0,67.0,64.0,11.76,200.0,248.625,1428.0,2007-12-15,0.0,0.0,512.625,0,0,0,0,0,0,0,0,0,0,0,1
207,2007-12-22,207,12,0.0,0.0,0.0,27,0.0,0.0,68.0,39.68,9.36,100.0,97.5,1204.875,2007-12-22,0.0,0.0,237.18,0,0,0,0,0,0,0,0,0,0,0,1
208,2007-12-29,208,12,0.0,0.0,0.0,25,0.0,0.0,58.0,55.04,13.2,162.5,160.875,1695.75,2007-12-29,0.0,0.0,378.415,0,0,0,0,0,0,0,0,0,0,0,1
209,2008-01-05,209,1,0.0,0.0,0.0,27,0.0,0.0,46.0,78.08,14.16,212.5,238.875,2008.125,2008-01-05,0.0,0.0,529.455,1,0,0,0,0,0,0,0,0,0,0,0
210,2008-01-12,210,1,0.0,0.0,0.0,21,0.0,0.0,47.0,85.76,17.28,212.5,214.5,1874.25,2008-01-12,0.0,0.0,512.76,1,0,0,0,0,0,0,0,0,0,0,0
211,2008-01-19,211,1,0.0,0.0,0.0,23,0.0,0.0,47.0,84.48,14.16,212.5,214.5,1829.625,2008-01-19,0.0,0.0,511.48,1,0,0,0,0,0,0,0,0,0,0,0
212,2008-01-26,212,1,0.0,0.0,0.0,22,0.0,0.0,45.0,83.2,12.959999999999999,225.0,243.75,1874.25,2008-01-26,0.0,0.0,551.95,1,0,0,0,0,0,0,0,0,0,0,0
213,2008-02-02,213,2,0.0,0.0,0.0,23,0.0,0.0,41.0,84.48,14.639999999999999,225.0,243.75,1874.25,2008-02-02,0.0,0.0,553.23,0,1,0,0,0,0,0,0,0,0,0,0
214,2008-02-09,214,2,0.0,0.0,0.0,21,0.0,0.0,44.0,84.48,12.959999999999999,237.5,243.75,1785.0,2008-02-09,0.0,0.0,565.73,0,1,0,0,0,0,0,0,0,0,0,0
215,2008-02-16,215,2,0.0,0.0,0.0,28,0.0,0.0,41.0,84.48,16.56,212.5,214.5,1785.0,2008-02-16,0.0,0.0,511.48,0,1,0,0,0,0,0,0,0,0,0,0
216,2008-02-23,216,2,0.0,0.0,0.0,23,0.0,0.0,37.0,87.04,15.84,250.0,268.125,1874.25,2008-02-23,0.0,0.0,605.165,0,1,0,0,0,0,0,0,0,0,0,0
217,2008-03-01,217,3,0.0,0.0,0.0,20,0.0,0.0,42.0,84.48,17.28,237.5,277.875,1829.625,2008-03-01,0.0,0.0,599.855,0,0,1,0,0,0,0,0,0,0,0,0
218,2008-03-08,218,3,0.0,0.0,0.0,22,0.0,0.0,41.0,81.92,16.56,225.0,248.625,1785.0,2008-03-08,0.0,0.0,555.545,0,0,1,0,0,0,0,0,0,0,0,0
219,2008-03-15,219,3,0.0,0.0,0.0,28,0.0,0.0,50.0,83.2,12.959999999999999,212.5,209.625,1695.75,2008-03-15,0.0,0.0,505.325,0,0,1,0,0,0,0,0,0,0,0,0
220,2008-03-22,220,3,0.0,0.0,0.0,23,0.0,0.0,38.0,90.88,12.959999999999999,212.5,253.5,1785.0,2008-03-22,0.0,0.0,556.88,0,0,1,0,0,0,0,0,0,0,0,0
221,2008-03-29,221,3,0.0,0.0,0.0,22,0.0,0.0,35.0,83.2,15.84,237.5,268.125,1874.25,2008-03-29,0.0,0.0,588.825,0,0,1,0,0,0,0,0,0,0,0,0
222,2008-04-05,222,4,0.0,0.0,0.0,21,0.0,0.0,35.0,103.68,15.84,250.0,273.0,1874.25,2008-04-05,0.0,0.0,626.6800000000001,0,0,0,1,0,0,0,0,0,0,0,0
223,2008-04-12,223,4,0.0,0.0,0.0,22,0.0,0.0,38.0,101.12,13.68,237.5,297.375,1829.625,2008-04-12,0.0,0.0,635.995,0,0,0,1,0,0,0,0,0,0,0,0
224,2008-04-19,224,4,0.0,0.0,0.0,21,0.0,0.0,35.0,113.92,17.759999999999998,325.0,331.5,1829.625,2008-04-19,0.0,0.0,770.42,0,0,0,1,0,0,0,0,0,0,0,0
225,2008-04-26,225,4,0.0,0.0,0.0,21,0.0,0.0,37.0,103.68,14.879999999999999,275.0,312.0,1785.0,2008-04-26,0.0,0.0,690.6800000000001,0,0,0,1,0,0,0,0,0,0,0,0
226,2008-05-03,226,5,0.0,0.0,0.0,17,0.0,0.0,39.0,103.68,16.56,262.5,277.875,1740.375,2008-05-03,0.0,0.0,644.0550000000001,0,0,0,0,1,0,0,0,0,0,0,0
227,2008-05-10,227,5,0.0,0.0,0.0,18,0.0,0.0,36.0,90.88,12.24,237.5,336.375,1740.375,2008-05-10,0.0,0.0,664.755,0,0,0,0,1,0,0,0,0,0,0,0
228,2008-05-17,228,5,0.0,0.0,0.0,18,0.0,0.0,38.0,85.76,13.68,262.5,268.125,1740.375,2008-05-17,0.0,0.0,616.385,0,0,0,0,1,0,0,0,0,0,0,0
229,2008-05-24,229,5,0.0,0.0,0.0,21,0.0,0.0,39.0,78.08,14.639999999999999,225.0,238.875,1606.5,2008-05-24,0.0,0.0,541.955,0,0,0,0,1,0,0,0,0,0,0,0
230,2008-05-31,230,5,0.0,0.0,0.0,22,0.0,0.0,35.0,84.48,14.399999999999999,212.5,224.25,1874.25,2008-05-31,0.0,0.0,521.23,0,0,0,0,1,0,0,0,0,0,0,0
231,2008-06-07,231,6,0.0,0.0,0.0,21,0.0,0.0,35.0,81.92,12.959999999999999,162.5,170.625,1606.5,2008-06-07,0.0,0.0,415.045,0,0,0,0,0,1,0,0,0,0,0,0
232,2008-06-14,232,6,0.0,0.0,0.0,25,0.0,0.0,35.0,74.24,12.48,137.5,121.875,1695.75,2008-06-14,0.0,0.0,333.615,0,0,0,0,0,1,0,0,0,0,0,0
233,2008-06-21,233,6,0.0,0.0,0.0,23,0.0,0.0,37.0,78.08,11.28,125.0,136.5,1651.125,2008-06-21,0.0,0.0,339.58,0,0,0,0,0,1,0,0,0,0,0,0
234,2008-06-28,234,6,0.0,0.0,0.0,21,0.0,0.0,43.0,72.96000000000001,12.959999999999999,125.0,102.375,1606.5,2008-06-28,0.0,0.0,300.33500000000004,0,0,0,0,0,1,0,0,0,0,0,0
235,2008-07-05,235,7,0.0,0.0,0.0,18,0.0,0.0,37.0,76.8,13.44,137.5,117.0,1695.75,2008-07-05,0.0,0.0,331.3,0,0,0,0,0,0,1,0,0,0,0,0
236,2008-07-12,236,7,0.0,0.0,0.0,18,0.0,0.0,38.0,75.52,14.879999999999999,137.5,112.125,1651.125,2008-07-12,0.0,0.0,325.145,0,0,0,0,0,0,1,0,0,0,0,0
237,2008-07-19,237,7,0.0,0.0,0.0,20,0.0,0.0,39.0,76.8,12.959999999999999,150.0,121.875,1695.75,2008-07-19,0.0,0.0,348.675,0,0,0,0,0,0,1,0,0,0,0,0
238,2008-07-26,238,7,0.0,0.0,0.0,21,0.0,0.0,36.0,75.52,12.959999999999999,112.5,97.5,1695.75,2008-07-26,0.0,0.0,285.52,0,0,0,0,0,0,1,0,0,0,0,0
239,2008-08-02,239,8,0.0,0.0,0.0,19,0.0,0.0,35.0,80.64,13.44,137.5,82.875,1740.375,2008-08-02,0.0,0.0,301.015,0,0,0,0,0,0,0,1,0,0,0,0
240,2008-08-09,240,8,0.0,0.0,0.0,20,0.0,0.0,36.0,76.8,11.76,125.0,73.125,1651.125,2008-08-09,0.0,0.0,274.925,0,0,0,0,0,0,0,1,0,0,0,0
241,2008-08-16,241,8,0.0,0.0,0.0,21,0.0,0.0,36.0,74.24,12.0,137.5,78.0,1651.125,2008-08-16,0.0,0.0,289.74,0,0,0,0,0,0,0,1,0,0,0,0
242,2008-08-23,242,8,0.0,0.0,0.0,22,0.0,0.0,41.0,78.08,11.52,162.5,107.25,1740.375,2008-08-23,0.0,0.0,347.83,0,0,0,0,0,0,0,1,0,0,0,0
243,2008-08-30,243,8,0.0,0.0,0.0,23,0.0,0.0,42.0,83.2,12.0,212.5,136.5,1651.125,2008-08-30,0.0,0.0,432.2,0,0,0,0,0,0,0,1,0,0,0,0
244,2008-09-06,244,9,0.0,0.0,0.0,22,0.0,0.0,44.0,93.44,12.959999999999999,250.0,170.625,1740.375,2008-09-06,0.0,0.0,514.065,0,0,0,0,0,0,0,0,1,0,0,0
245,2008-09-13,245,9,0.0,0.0,0.0,26,0.0,0.0,43.0,104.96000000000001,12.959999999999999,250.0,165.75,1740.375,2008-09-13,0.0,0.0,520.71,0,0,0,0,0,0,0,0,1,0,0,0
246,2008-09-20,246,9,0.0,0.0,0.0,20,0.0,0.0,50.0,99.84,12.24,250.0,175.5,1785.0,2008-09-20,0.0,0.0,525.34,0,0,0,0,0,0,0,0,1,0,0,0
247,2008-09-27,247,9,0.0,0.0,0.0,25,0.0,0.0,49.0,98.56,12.48,237.5,180.375,1785.0,2008-09-27,0.0,0.0,516.435,0,0,0,0,0,0,0,0,1,0,0,0
248,2008-10-04,248,10,0.0,0.0,0.0,19,0.0,0.0,50.0,103.68,14.399999999999999,275.0,180.375,1785.0,2008-10-04,0.0,0.0,559.0550000000001,0,0,0,0,0,0,0,0,0,1,0,0
249,2008-10-11,249,10,0.0,0.0,0.0,23,0.0,0.0,51.0,103.68,9.84,250.0,190.125,1829.625,2008-10-11,0.0,0.0,543.8050000000001,0,0,0,0,0,0,0,0,0,1,0,0
250,2008-10-18,250,10,0.0,0.0,0.0,28,0.0,0.0,54.0,106.24000000000001,13.2,250.0,214.5,1874.25,2008-10-18,0.0,0.0,570.74,0,0,0,0,0,0,0,0,0,1,0,0
251,2008-10-25,251,10,0.0,0.0,0.0,20,0.0,0.0,54.0,101.12,11.76,250.0,204.75,1874.25,2008-10-25,0.0,0.0,555.87,0,0,0,0,0,0,0,0,0,1,0,0
252,2008-11-01,252,11,0.0,0.0,0.0,21,0.0,0.0,47.0,96.0,12.959999999999999,225.0,204.75,1651.125,2008-11-01,0.0,0.0,525.75,0,0,0,0,0,0,0,0,0,0,1,0
253,2008-11-08,253,11,0.0,0.0,0.0,22,0.0,0.0,55.0,103.68,14.16,250.0,214.5,1829.625,2008-11-08,0.0,0.0,568.1800000000001,0,0,0,0,0,0,0,0,0,0,1,0
254,2008-11-15,254,11,0.0,0.0,0.0,33,0.0,0.0,63.0,110.08,16.32,275.0,248.625,1829.625,2008-11-15,0.0,0.0,633.705,0,0,0,0,0,0,0,0,0,0,1,0
255,2008-11-22,255,11,0.0,0.0,0.0,39,0.0,0.0,92.0,97.28,12.959999999999999,225.0,160.875,1383.375,2008-11-22,0.0,0.0,483.155,0,0,0,0,0,0,0,0,0,0,1,0
256,2008-11-29,256,11,0.0,0.0,0.0,25,0.0,0.0,51.0,111.36,16.08,237.5,243.75,1785.0,2008-11-29,0.0,0.0,592.61,0,0,0,0,0,0,0,0,0,0,1,0
257,2008-12-06,257,12,0.0,0.0,0.0,24,0.0,0.0,56.0,102.4,13.68,237.5,219.375,1740.375,2008-12-06,0.0,0.0,559.275,0,0,0,0,0,0,0,0,0,0,0,1
258,2008-12-13,258,12,0.0,0.0,0.0,28,0.0,0.0,66.0,78.08,11.52,225.0,199.875,1517.25,2008-12-13,0.0,0.0,502.955,0,0,0,0,0,0,0,0,0,0,0,1
259,2008-12-20,259,12,0.0,0.0,0.0,31,0.0,0.0,86.0,44.800000000000004,8.64,137.5,87.75,1204.875,2008-12-20,0.0,0.0,270.05,0,0,0,0,0,0,0,0,0,0,0,1
260,2008-12-27,260,12,0.0,0.0,0.0,29,0.0,0.0,69.0,52.480000000000004,12.719999999999999,125.0,82.875,1517.25,2008-12-27,0.0,0.0,260.355,0,0,0,0,0,0,0,0,0,0,0,1
261,2009-01-03,261,1,0.0,0.0,0.0,33,0.0,0.0,53.0,80.64,12.0,212.5,160.875,1918.875,2009-01-03,0.0,0.0,454.015,1,0,0,0,0,0,0,0,0,0,0,0
