,Search Term,health
420,2012-01-21,39.0
421,2012-01-28,40.0
422,2012-02-04,39.0
423,2012-02-11,36.00000000000001
424,2012-02-18,36.00000000000001
425,2012-02-25,39.0
426,2012-03-03,38.00000000000001
427,2012-03-10,33.0
428,2012-03-17,37.0
429,2012-03-24,38.00000000000001
430,2012-03-31,36.00000000000001
431,2012-04-07,35.0
432,2012-04-14,37.0
433,2012-04-21,37.0
434,2012-04-28,34.0
435,2012-05-05,35.0
436,2012-05-12,35.0
437,2012-05-19,34.0
438,2012-05-26,33.0
439,2012-06-02,36.00000000000001
440,2012-06-09,35.0
441,2012-06-16,34.0
442,2012-06-23,47.0
443,2012-06-30,34.0
444,2012-07-07,37.0
445,2012-07-14,34.0
446,2012-07-21,35.0
447,2012-07-28,36.00000000000001
448,2012-08-04,36.00000000000001
449,2012-08-11,34.0
450,2012-08-18,36.00000000000001
451,2012-08-25,35.0
452,2012-09-01,35.0
453,2012-09-08,37.0
454,2012-09-15,37.0
455,2012-09-22,36.00000000000001
456,2012-09-29,38.00000000000001
457,2012-10-06,36.00000000000001
458,2012-10-13,36.00000000000001
459,2012-10-20,35.0
460,2012-10-27,32.0
461,2012-11-03,35.0
462,2012-11-10,37.0
463,2012-11-17,26.0
464,2012-11-24,35.0
465,2012-12-01,35.17921146953405
466,2012-12-08,30.8494623655914
467,2012-12-15,28.684587813620077
468,2012-12-22,22.189964157706097
469,2012-12-29,34.09677419354839
470,2013-01-05,38.426523297491045
471,2013-01-12,39.508960573476706
472,2013-01-19,38.96774193548388
473,2013-01-26,38.426523297491045
474,2013-02-02,38.426523297491045
475,2013-02-09,40.05017921146955
476,2013-02-16,38.426523297491045
477,2013-02-23,36.80286738351255
478,2013-03-02,36.26164874551972
479,2013-03-09,37.34408602150538
480,2013-03-16,36.80286738351255
481,2013-03-23,35.72043010752689
482,2013-03-30,38.426523297491045
483,2013-04-06,37.88530465949822
484,2013-04-13,36.80286738351255
485,2013-04-20,39.508960573476706
486,2013-04-27,36.80286738351255
487,2013-05-04,35.17921146953405
488,2013-05-11,33.55555555555556
489,2013-05-18,34.09677419354839
490,2013-05-25,34.09677419354839
491,2013-06-01,36.80286738351255
492,2013-06-08,34.09677419354839
493,2013-06-15,34.637992831541226
494,2013-06-22,34.637992831541226
495,2013-06-29,30.8494623655914
496,2013-07-06,35.17921146953405
497,2013-07-13,34.637992831541226
498,2013-07-20,35.17921146953405
499,2013-07-27,36.80286738351255
500,2013-08-03,37.34408602150538
501,2013-08-10,36.26164874551972
502,2013-08-17,36.80286738351255
503,2013-08-24,36.80286738351255
504,2013-08-31,35.17921146953405
505,2013-09-07,38.96774193548388
506,2013-09-14,37.88530465949822
507,2013-09-21,44.379928315412194
508,2013-09-28,54.121863799283155
509,2013-10-05,43.297491039426525
510,2013-10-12,38.426523297491045
511,2013-10-19,41.132616487455195
512,2013-10-26,40.05017921146955
513,2013-11-02,41.132616487455195
514,2013-11-09,38.96774193548388
515,2013-11-16,42.215053763440864
516,2013-11-23,29.225806451612907
517,2013-11-30,38.426523297491045
518,2013-12-07,35.72043010752689
519,2013-12-14,33.55555555555556
520,2013-12-21,28.143369175627242
521,2013-12-28,34.09677419354839
522,2014-01-04,40.05017921146955
523,2014-01-11,42.7562724014337
524,2014-01-18,37.88530465949822
525,2014-01-25,40.05017921146955
526,2014-02-01,38.426523297491045
527,2014-02-08,37.88530465949822
528,2014-02-15,36.26164874551972
529,2014-02-22,40.591397849462375
