,Search Term,sustainability
670,2016-11-05,38.87427058245562
671,2016-11-12,45.511341169704146
672,2016-11-19,28.444588231065094
673,2016-11-26,43.61503528763314
674,2016-12-03,45.488766099679495
675,2016-12-10,37.32411577409599
676,2016-12-17,23.32757235881
677,2016-12-24,13.996543415285997
678,2016-12-31,26.826708212631495
679,2017-01-07,38.490494392036496
680,2017-01-14,35.574547847185244
681,2017-01-21,43.1560088637985
682,2017-01-28,41.40644093688775
683,2017-02-04,41.40644093688775
684,2017-02-11,43.1560088637985
685,2017-02-18,42.57281955482824
686,2017-02-25,41.989630245857995
687,2017-03-04,45.488766099679495
688,2017-03-11,42.57281955482824
689,2017-03-18,41.40644093688775
690,2017-03-25,44.32238748173899
691,2017-04-01,46.07195540864974
692,2017-04-08,43.739198172768745
693,2017-04-15,47.238334026590245
694,2017-04-22,49.57109126247124
695,2017-04-29,47.82152333556049
696,2017-05-06,44.90557679070924
697,2017-05-13,39.07368370100674
698,2017-05-20,35.574547847185244
699,2017-05-27,32.65860130233399
700,2017-06-03,33.241790611304246
701,2017-06-10,28.576276139542244
702,2017-06-17,29.74265475748275
703,2017-06-24,28.576276139542244
704,2017-07-01,26.243518903661244
705,2017-07-08,30.325844066452994
706,2017-07-15,28.576276139542244
707,2017-07-22,29.74265475748275
708,2017-07-29,29.159465448512496
709,2017-08-05,28.576276139542244
710,2017-08-12,29.159465448512496
711,2017-08-19,32.65860130233399
712,2017-08-26,37.32411577409599
713,2017-09-02,36.740926465125746
714,2017-09-09,41.40644093688775
715,2017-09-16,43.1560088637985
716,2017-09-23,43.1560088637985
717,2017-09-30,45.488766099679495
718,2017-10-07,39.656873009977
719,2017-10-14,41.40644093688775
720,2017-10-21,41.989630245857995
721,2017-10-28,41.989630245857995
722,2017-11-04,44.90557679070924
723,2017-11-11,44.32238748173899
724,2017-11-18,27.993086830571993
725,2017-11-25,39.656873009977
726,2017-12-02,43.739198172768745
727,2017-12-09,39.07368370100674
728,2017-12-16,26.243518903661244
729,2017-12-23,15.746111342196748
730,2017-12-30,23.910761667780246
731,2018-01-06,34.991358538214996
732,2018-01-13,32.07541199336375
733,2018-01-20,40.82325162791749
734,2018-01-27,42.57281955482824
735,2018-02-03,43.1560088637985
736,2018-02-10,46.65514471762
737,2018-02-17,37.90730508306625
738,2018-02-24,39.656873009977
739,2018-03-03,41.989630245857995
740,2018-03-10,34.991358538214996
741,2018-03-17,40.240062318947246
742,2018-03-24,37.90730508306625
743,2018-03-31,40.82325162791749
744,2018-04-07,45.488766099679495
745,2018-04-14,44.32238748173899
746,2018-04-21,47.238334026590245
747,2018-04-28,41.989630245857995
748,2018-05-05,39.07368370100674
749,2018-05-12,39.07368370100674
750,2018-05-19,33.824979920274494
751,2018-05-26,32.65860130233399
752,2018-06-02,33.241790611304246
753,2018-06-09,31.492222684393496
754,2018-06-16,26.826708212631495
755,2018-06-23,27.40989752160175
756,2018-06-30,23.910761667780246
757,2018-07-07,27.993086830571993
758,2018-07-14,27.40989752160175
759,2018-07-21,26.243518903661244
760,2018-07-28,27.40989752160175
761,2018-08-04,27.993086830571993
762,2018-08-11,30.909033375423245
763,2018-08-18,33.241790611304246
764,2018-08-25,39.07368370100674
765,2018-09-01,39.656873009977
766,2018-09-08,42.57281955482824
767,2018-09-15,40.82325162791749
768,2018-09-22,33.824979920274494
769,2018-09-29,39.07368370100674
770,2018-10-06,43.739198172768745
771,2018-10-13,40.240062318947246
772,2018-10-20,40.82325162791749
773,2018-10-27,40.240062318947246
774,2018-11-03,39.656873009977
775,2018-11-10,40.82325162791749
776,2018-11-17,28.576276139542244
777,2018-11-24,44.90557679070924
778,2018-12-01,46.65514471762
779,2018-12-08,44.32238748173899
780,2018-12-15,32.65860130233399
781,2018-12-22,16.329300651166996
782,2018-12-29,25.077140285720745
783,2019-01-05,40.240062318947246
784,2019-01-12,38.490494392036496
785,2019-01-19,40.82325162791749
786,2019-01-26,42.57281955482824
787,2019-02-02,44.32238748173899
788,2019-02-09,44.32238748173899
789,2019-02-16,44.32238748173899
790,2019-02-23,43.739198172768745
791,2019-03-02,48.40471264453075
792,2019-03-09,42.57281955482824
793,2019-03-16,44.32238748173899
794,2019-03-23,44.90557679070924
795,2019-03-30,47.238334026590245
796,2019-04-06,48.98790195350099
797,2019-04-13,44.90557679070924
798,2019-04-20,51.32065918938199
799,2019-04-27,50.15428057144149
800,2019-05-04,46.65514471762
801,2019-05-11,43.1560088637985
802,2019-05-18,41.989630245857995
803,2019-05-25,39.07368370100674
804,2019-06-01,40.82325162791749
805,2019-06-08,36.740926465125746
806,2019-06-15,36.1577371561555
807,2019-06-22,37.90730508306625
808,2019-06-29,29.159465448512496
809,2019-07-06,34.40816922924475
810,2019-07-13,37.32411577409599
811,2019-07-20,34.40816922924475
812,2019-07-27,37.32411577409599
813,2019-08-03,36.740926465125746
814,2019-08-10,41.40644093688775
815,2019-08-17,41.989630245857995
816,2019-08-24,43.739198172768745
817,2019-08-31,43.1560088637985
818,2019-09-07,47.82152333556049
819,2019-09-14,51.32065918938199
820,2019-09-21,54.8197950432035
821,2019-09-28,49.57109126247124
822,2019-10-05,47.238334026590245
823,2019-10-12,43.1560088637985
824,2019-10-19,48.40471264453075
825,2019-10-26,44.90557679070924
826,2019-11-02,50.15428057144149
827,2019-11-09,47.238334026590245
828,2019-11-16,49.57109126247124
829,2019-11-23,37.32411577409599
830,2019-11-30,51.90384849835225
831,2019-12-07,48.40471264453075
832,2019-12-14,40.82325162791749
833,2019-12-21,22.744383049839747
834,2019-12-28,29.74265475748275
835,2020-01-04,41.989630245857995
836,2020-01-11,47.238334026590245
837,2020-01-18,48.40471264453075
838,2020-01-25,57.73876329431885
839,2020-02-01,52.64416653305541
840,2020-02-08,56.04056437389771
841,2020-02-15,54.34236545347656
842,2020-02-22,56.04056437389771
843,2020-02-29,50.94596761263428
844,2020-03-07,41.60587355031799
845,2020-03-14,28.869381647159425
846,2020-03-21,33.963978408422854
847,2020-03-28,40.75677409010742
848,2020-04-04,41.60587355031799
849,2020-04-11,45.851370851370845
