,Search Term,food near me
522,2018-12-01,44.053333333333335
523,2018-12-08,44.84
524,2018-12-15,47.2
525,2018-12-22,62.933333333333344
526,2018-12-29,55.06666666666668
527,2019-01-05,43.26666666666667
528,2019-01-12,43.26666666666667
529,2019-01-19,46.413333333333334
530,2019-01-26,44.053333333333335
531,2019-02-02,44.84
532,2019-02-09,52.70666666666667
533,2019-02-16,51.13333333333334
534,2019-02-23,51.13333333333334
535,2019-03-02,50.34666666666667
536,2019-03-09,55.06666666666668
537,2019-03-16,57.42666666666667
538,2019-03-23,58.21333333333334
539,2019-03-30,61.36000000000001
540,2019-04-06,55.853333333333346
541,2019-04-13,57.42666666666667
542,2019-04-20,55.853333333333346
543,2019-04-27,58.21333333333334
544,2019-05-04,59.78666666666667
545,2019-05-11,57.42666666666667
546,2019-05-18,62.146666666666675
547,2019-05-25,67.65333333333334
548,2019-06-01,70.01333333333334
549,2019-06-08,66.08000000000001
550,2019-06-15,71.58666666666667
551,2019-06-22,72.37333333333333
552,2019-06-29,78.66666666666667
553,2019-07-06,69.22666666666667
554,2019-07-13,73.16000000000001
555,2019-07-20,73.16000000000001
556,2019-07-27,73.16000000000001
557,2019-08-03,75.52000000000001
558,2019-08-10,67.65333333333334
559,2019-08-17,67.65333333333334
560,2019-08-24,61.36000000000001
561,2019-08-31,65.29333333333334
562,2019-09-07,59.00000000000001
563,2019-09-14,57.42666666666667
564,2019-09-21,61.36000000000001
565,2019-09-28,57.42666666666667
566,2019-10-05,59.78666666666667
567,2019-10-12,62.146666666666675
568,2019-10-19,60.57333333333334
569,2019-10-26,59.78666666666667
570,2019-11-02,60.57333333333334
571,2019-11-09,57.42666666666667
572,2019-11-16,56.640000000000015
573,2019-11-23,60.57333333333334
574,2019-11-30,52.70666666666667
575,2019-12-07,57.42666666666667
576,2019-12-14,58.21333333333334
577,2019-12-21,78.66666666666667
578,2019-12-28,73.94666666666667
579,2020-01-04,57.42666666666667
580,2020-01-11,55.06666666666668
581,2020-01-18,59.00000000000001
582,2020-01-25,59.0
583,2020-02-01,55.00000000000001
584,2020-02-08,57.99999999999999
585,2020-02-15,60.0
586,2020-02-22,63.0
587,2020-02-29,59.0
588,2020-03-07,56.99999999999999
589,2020-03-14,44.0
590,2020-03-21,41.0
591,2020-03-28,42.0
592,2020-04-04,42.0
593,2020-04-11,47.0
594,2020-04-18,46.0
595,2020-04-25,49.0
596,2020-05-02,51.0
597,2020-05-09,53.0
598,2020-05-16,55.00000000000001
599,2020-05-23,61.0
600,2020-05-30,61.0
601,2020-06-06,66.0
602,2020-06-13,68.0
603,2020-06-20,72.0
604,2020-06-27,80.0
605,2020-07-04,74.0
606,2020-07-11,69.0
607,2020-07-18,70.0
608,2020-07-25,73.0
609,2020-08-01,76.0
610,2020-08-08,72.0
611,2020-08-15,71.0
612,2020-08-22,66.0
613,2020-08-29,67.0
614,2020-09-05,67.0
615,2020-09-12,66.0
616,2020-09-19,66.0
617,2020-09-26,68.0
618,2020-10-03,68.0
619,2020-10-10,76.0
620,2020-10-17,72.0
621,2020-10-24,70.0
622,2020-10-31,60.0
623,2020-11-07,67.0
624,2020-11-14,71.0
625,2020-11-21,70.0
626,2020-11-28,62.0
627,2020-12-05,64.0
628,2020-12-12,62.0
629,2020-12-19,86.0
630,2020-12-26,85.0
631,2021-01-02,68.0
632,2021-01-09,66.0
633,2021-01-16,69.0
634,2021-01-23,66.0
635,2021-01-30,68.0
636,2021-02-06,64.0
637,2021-02-13,77.0
638,2021-02-20,70.0
639,2021-02-27,73.0
640,2021-03-06,74.0
641,2021-03-13,89.0
642,2021-03-20,88.0
643,2021-03-27,88.0
644,2021-04-03,87.0
645,2021-04-10,83.0
646,2021-04-17,85.0
647,2021-04-24,84.0
648,2021-05-01,81.0
649,2021-05-08,87.0
650,2021-05-15,84.0
651,2021-05-22,86.0
652,2021-05-29,95.0
653,2021-06-05,92.0
654,2021-06-12,96.0
655,2021-06-19,97.0
656,2021-06-26,97.0
657,2021-07-03,99.0
658,2021-07-10,97.0
659,2021-07-17,100.0
660,2021-07-24,96.0
661,2021-07-31,95.0
662,2021-08-07,98.0
663,2021-08-14,96.0
664,2021-08-21,91.0
665,2021-08-28,88.0
666,2021-09-04,94.0
667,2021-09-11,86.0
668,2021-09-18,85.0
669,2021-09-25,84.0
670,2021-10-02,84.0
671,2021-10-09,85.0
672,2021-10-16,87.0
673,2021-10-23,81.0
674,2021-10-30,84.0
675,2021-11-06,80.0
676,2021-11-13,78.0
677,2021-11-20,84.0
678,2021-11-27,72.0
679,2021-12-04,78.0
680,2021-12-11,78.0
681,2021-12-18,94.0
682,2021-12-25,97.0
683,2022-01-01,67.0
684,2022-01-08,63.0
685,2022-01-15,57.99999999999999
686,2022-01-22,60.0
687,2022-01-29,63.0
688,2022-02-05,67.0
689,2022-02-12,70.0
690,2022-02-19,72.0
691,2022-02-26,73.0
692,2022-03-05,75.0
693,2022-03-12,82.0
694,2022-03-19,77.0
695,2022-03-26,71.0
696,2022-04-02,71.0
697,2022-04-09,77.0
698,2022-04-16,71.0
699,2022-04-23,69.0
700,2022-04-30,73.0
701,2022-05-07,74.0
702,2022-05-14,74.0
703,2022-05-21,75.0
704,2022-05-28,80.0
705,2022-06-04,79.0
706,2022-06-11,79.0
707,2022-06-18,85.0
708,2022-06-25,84.0
709,2022-07-02,92.0
710,2022-07-09,80.0
711,2022-07-16,85.0
712,2022-07-23,83.0
713,2022-07-30,79.0
714,2022-08-06,79.0
715,2022-08-13,79.0
716,2022-08-20,74.0
717,2022-08-27,75.0
718,2022-09-03,75.0
719,2022-09-10,70.0
720,2022-09-17,72.0
721,2022-09-24,71.0
722,2022-10-01,70.0
723,2022-10-08,73.0
724,2022-10-15,68.0
725,2022-10-22,66.0
726,2022-10-29,69.0
727,2022-11-05,66.0
728,2022-11-12,65.0
729,2022-11-19,67.0
730,2022-11-26,61.0
731,2022-12-03,61.0
732,2022-12-10,66.0
733,2022-12-17,68.0
734,2022-12-24,85.0
735,2022-12-31,65.0
736,2023-01-07,61.0
737,2023-01-14,64.0
738,2023-01-21,63.0
739,2023-01-28,59.0
740,2023-02-04,61.0
741,2023-02-11,65.0
742,2023-02-18,69.0
743,2023-02-25,68.0
744,2023-03-04,66.0
745,2023-03-11,73.0
746,2023-03-18,72.0
747,2023-03-25,73.0
748,2023-04-01,69.0
749,2023-04-08,72.0
750,2023-04-15,73.0
751,2023-04-22,67.0
752,2023-04-29,72.0
753,2023-05-06,71.0
754,2023-05-13,74.0
755,2023-05-20,75.0
756,2023-05-27,79.0
757,2023-06-03,74.0
758,2023-06-10,83.0
759,2023-06-17,83.0
760,2023-06-24,86.0
761,2023-07-01,88.0
762,2023-07-08,77.0
763,2023-07-15,77.0
764,2023-07-22,79.0
765,2023-07-29,75.0
766,2023-08-05,77.0
767,2023-08-12,72.0
768,2023-08-19,73.0
769,2023-08-26,67.0
770,2023-09-02,68.0
771,2023-09-09,62.0
772,2023-09-16,66.0
773,2023-09-23,63.0
774,2023-09-30,65.0
775,2023-10-07,66.0
776,2023-10-14,65.0
777,2023-10-21,64.0
778,2023-10-28,62.0
779,2023-11-04,61.0
780,2023-11-11,64.0
781,2023-11-18,65.0
782,2023-11-25,57.99999999999999
783,2023-12-02,61.0
784,2023-12-09,57.99999999999999
785,2023-12-16,62.0
786,2023-12-23,81.0
787,2023-12-30,68.0
788,2024-01-06,52.0
789,2024-01-13,52.0
790,2024-01-20,51.0
791,2024-01-27,52.0
792,2024-02-03,53.0
793,2024-02-10,54.0
794,2024-02-17,57.99999999999999
795,2024-02-24,55.00000000000001
796,2024-03-02,54.0
