,Search Term,diet plan
851,2020-04-18,55.939736346516
852,2020-04-25,57.35593220338983
853,2020-05-02,59.48022598870055
854,2020-05-09,60.89642184557438
855,2020-05-16,63.72881355932203
856,2020-05-23,65.14500941619585
857,2020-05-30,65.85310734463276
858,2020-06-06,62.3126177024482
859,2020-06-13,60.89642184557438
860,2020-06-20,65.14500941619585
861,2020-06-27,65.85310734463276
862,2020-07-04,67.26930320150657
863,2020-07-11,64.43691148775895
864,2020-07-18,66.56120527306967
865,2020-07-25,56.64783427495291
866,2020-08-01,60.89642184557438
867,2020-08-08,58.772128060263654
868,2020-08-15,58.06403013182674
869,2020-08-22,56.64783427495291
870,2020-08-29,61.604519774011294
871,2020-09-05,60.18832391713747
872,2020-09-12,59.48022598870055
873,2020-09-19,55.231638418079086
874,2020-09-26,54.52354048964217
875,2020-10-03,55.939736346516
876,2020-10-10,53.10734463276835
877,2020-10-17,50.98305084745762
878,2020-10-24,48.858757062146886
879,2020-10-31,45.318267419962325
880,2020-11-07,46.73446327683615
881,2020-11-14,47.442561205273066
882,2020-11-21,43.19397363465159
883,2020-11-28,48.858757062146886
884,2020-12-05,47.442561205273066
885,2020-12-12,43.19397363465159
886,2020-12-19,43.19397363465159
887,2020-12-26,69.39359698681731
888,2021-01-02,70.80979284369114
889,2021-01-09,64.43691148775895
890,2021-01-16,63.020715630885114
891,2021-01-23,60.89642184557438
892,2021-01-30,57.35593220338983
893,2021-02-06,57.35593220338983
894,2021-02-13,53.81544256120526
895,2021-02-20,57.35593220338983
896,2021-02-27,59.48022598870055
897,2021-03-06,54.52354048964217
898,2021-03-13,55.939736346516
899,2021-03-20,55.231638418079086
900,2021-03-27,54.52354048964217
901,2021-04-03,56.64783427495291
902,2021-04-10,53.81544256120526
903,2021-04-17,51.69114877589453
904,2021-04-24,50.98305084745762
905,2021-05-01,50.98305084745762
906,2021-05-08,53.81544256120526
907,2021-05-15,54.52354048964217
908,2021-05-22,55.939736346516
909,2021-05-29,55.231638418079086
910,2021-06-05,51.69114877589453
911,2021-06-12,53.10734463276835
912,2021-06-19,52.399246704331446
913,2021-06-26,53.10734463276835
914,2021-07-03,50.98305084745762
915,2021-07-10,51.69114877589453
916,2021-07-17,50.27495291902071
917,2021-07-24,48.858757062146886
918,2021-07-31,48.15065913370998
919,2021-08-07,48.858757062146886
920,2021-08-14,46.02636534839924
921,2021-08-21,48.858757062146886
922,2021-08-28,45.318267419962325
923,2021-09-04,45.318267419962325
924,2021-09-11,43.902071563088505
925,2021-09-18,46.02636534839924
926,2021-09-25,45.318267419962325
927,2021-10-02,44.61016949152542
928,2021-10-09,42.485875706214685
929,2021-10-16,42.485875706214685
930,2021-10-23,39.65348399246704
931,2021-10-30,37.529190207156304
932,2021-11-06,41.77777777777777
933,2021-11-13,38.945386064030124
934,2021-11-20,34.69679849340866
935,2021-11-27,38.945386064030124
936,2021-12-04,38.23728813559322
937,2021-12-11,35.40489642184557
938,2021-12-18,32.572504708097924
939,2021-12-25,49.5668549905838
940,2022-01-01,56.64783427495291
941,2022-01-08,48.858757062146886
942,2022-01-15,43.902071563088505
943,2022-01-22,46.73446327683615
944,2022-01-29,49.5668549905838
945,2022-02-05,43.19397363465159
946,2022-02-12,46.02636534839924
947,2022-02-19,48.858757062146886
948,2022-02-26,46.73446327683615
949,2022-03-05,48.15065913370998
950,2022-03-12,46.73446327683615
951,2022-03-19,46.02636534839924
952,2022-03-26,45.318267419962325
953,2022-04-02,45.318267419962325
954,2022-04-09,42.485875706214685
955,2022-04-16,48.15065913370998
956,2022-04-23,44.61016949152542
957,2022-04-30,45.318267419962325
958,2022-05-07,44.61016949152542
959,2022-05-14,42.485875706214685
960,2022-05-21,41.77777777777777
961,2022-05-28,41.069679849340865
962,2022-06-04,43.902071563088505
963,2022-06-11,44.61016949152542
964,2022-06-18,43.902071563088505
965,2022-06-25,43.19397363465159
966,2022-07-02,43.902071563088505
967,2022-07-09,43.902071563088505
968,2022-07-16,44.61016949152542
969,2022-07-23,42.485875706214685
970,2022-07-30,42.485875706214685
971,2022-08-06,39.65348399246704
972,2022-08-13,41.77777777777777
973,2022-08-20,41.77777777777777
974,2022-08-27,40.36158192090395
975,2022-09-03,38.945386064030124
976,2022-09-10,39.65348399246704
977,2022-09-17,38.23728813559322
978,2022-09-24,38.945386064030124
979,2022-10-01,35.40489642184557
980,2022-10-08,37.529190207156304
981,2022-10-15,34.69679849340866
982,2022-10-22,35.40489642184557
983,2022-10-29,38.945386064030124
984,2022-11-05,37.529190207156304
985,2022-11-12,33.988700564971744
986,2022-11-19,32.572504708097924
987,2022-11-26,33.988700564971744
988,2022-12-03,33.988700564971744
989,2022-12-10,32.572504708097924
990,2022-12-17,29.03201506591337
991,2022-12-24,41.069679849340865
992,2022-12-31,51.69114877589453
993,2023-01-07,43.19397363465159
994,2023-01-14,42.485875706214685
995,2023-01-21,42.485875706214685
996,2023-01-28,41.069679849340865
997,2023-02-04,41.77777777777777
998,2023-02-11,39.65348399246704
999,2023-02-18,42.485875706214685
1000,2023-02-25,41.77777777777777
1001,2023-03-04,38.23728813559322
1002,2023-03-11,41.77777777777777
1003,2023-03-18,42.485875706214685
1004,2023-03-25,40.36158192090395
1005,2023-04-01,39.65348399246704
1006,2023-04-08,41.069679849340865
1007,2023-04-15,38.945386064030124
1008,2023-04-22,42.485875706214685
1009,2023-04-29,41.77777777777777
1010,2023-05-06,39.65348399246704
1011,2023-05-13,41.069679849340865
1012,2023-05-20,38.945386064030124
1013,2023-05-27,40.36158192090395
1014,2023-06-03,41.77777777777777
1015,2023-06-10,41.069679849340865
1016,2023-06-17,40.36158192090395
1017,2023-06-24,38.945386064030124
1018,2023-07-01,42.485875706214685
1019,2023-07-08,38.945386064030124
1020,2023-07-15,42.485875706214685
1021,2023-07-22,39.65348399246704
1022,2023-07-29,40.36158192090395
1023,2023-08-05,38.23728813559322
1024,2023-08-12,40.36158192090395
1025,2023-08-19,37.529190207156304
1026,2023-08-26,38.23728813559322
1027,2023-09-02,37.529190207156304
1028,2023-09-09,37.529190207156304
1029,2023-09-16,35.40489642184557
1030,2023-09-23,36.82109227871939
1031,2023-09-30,36.11299435028248
1032,2023-10-07,36.82109227871939
1033,2023-10-14,35.40489642184557
1034,2023-10-21,33.988700564971744
1035,2023-10-28,36.82109227871939
1036,2023-11-04,32.572504708097924
1037,2023-11-11,31.1563088512241
1038,2023-11-18,33.28060263653484
1039,2023-11-25,34.69679849340866
1040,2023-12-02,32.572504708097924
1041,2023-12-09,31.864406779661014
1042,2023-12-16,31.864406779661014
1043,2023-12-23,38.23728813559322
1044,2023-12-30,48.858757062146886
1045,2024-01-06,41.069679849340865
1046,2024-01-13,37.529190207156304
1047,2024-01-20,36.82109227871939
1048,2024-01-27,36.82109227871939
1049,2024-02-03,35.40489642184557
1050,2024-02-10,35.40489642184557
1051,2024-02-17,37.529190207156304
1052,2024-02-24,36.82109227871939
1053,2024-03-02,34.69679849340866
1054,2024-03-09,34.69679849340866
1055,2024-03-16,35.40489642184557
1056,2024-03-23,34.69679849340866
1057,2024-03-30,36.11299435028248
1058,2024-04-06,36.11299435028248
1059,2024-04-13,34.69679849340866
1060,2024-04-20,36.82109227871939
1061,2024-04-27,35.40489642184557
1062,2024-05-04,34.69679849340866
1063,2024-05-11,33.988700564971744
1064,2024-05-18,33.28060263653484
1065,2024-05-25,36.11299435028248
