ds,Time,Month,taylor_swift,taylor_swift_lyrics,taylor_swift_album,taylor_swift_songs,taylor_swift_tour,speak_now,ts_1989,red,reputation,lover,drake,drake_lyrics,drake_album,drake_songs,drake_tour,views,scorpion,nwts,tml,take_care,all_ts_albums,all_drake_albums
2020-06-30,198,7,15.0,1.7999999999999998,1.2000000000000002,0.54,0.07,0.34615384615384615,0.5714285714285714,0.45,0.5538461538461538,2.168674698795181,12.75,1.174342105263158,0.19628289473684213,0.26842105263157895,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,4.090103270223753,0.8250000000000001
2020-07-31,199,8,10.0,1.3499999999999999,0.3500000000000001,0.48000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,1.3012048192771086,13.421052631578947,1.174342105263158,0.2617105263157895,0.26842105263157895,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.9369191049913943,0.8250000000000001
2020-08-31,200,9,8.0,0.8999999999999999,0.15000000000000002,0.39,0.07,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,1.0843373493975905,11.407894736842104,0.8388157894736842,0.19628289473684213,0.2348684210526316,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.4431285581887994,0.8250000000000001
2020-09-30,201,10,6.0,0.63,0.15000000000000002,0.33,0.07,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,0.8674698795180724,12.75,0.8388157894736842,0.19628289473684213,0.2348684210526316,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.2262610883092813,0.8250000000000001
2020-10-31,202,11,7.0,0.54,0.15000000000000002,0.33,0.07,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,0.8674698795180724,12.75,0.6710526315789473,0.13085526315789475,0.2348684210526316,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.503184165232358,0.8250000000000001
2020-11-30,203,12,14.0,1.89,0.8500000000000002,0.51,0.07,0.34615384615384615,0.5714285714285714,0.45,0.5538461538461538,1.0843373493975905,11.407894736842104,0.6710526315789473,0.13085526315789475,0.2180921052631579,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,3.0057659208261622,0.8250000000000001
2020-12-31,204,1,7.0,0.8999999999999999,0.20000000000000004,0.42000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,0.8674698795180724,12.078947368421051,0.8388157894736842,0.2617105263157895,0.2348684210526316,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.503184165232358,0.8250000000000001
2021-01-31,205,2,9.0,0.8099999999999999,0.30000000000000004,0.45,0.07,0.6923076923076923,0.5714285714285714,0.45,0.8307692307692307,0.8674698795180724,12.078947368421051,0.6710526315789473,0.19628289473684213,0.25164473684210525,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,3.4119753740235668,0.8250000000000001
2021-02-28,206,3,10.0,0.8099999999999999,0.30000000000000004,0.42000000000000004,0.07,0.34615384615384615,0.5714285714285714,0.45,0.8307692307692307,0.8674698795180724,14.763157894736842,1.006578947368421,0.2617105263157895,0.26842105263157895,0.02348684210526316,0.0,0.225,0.0,0.0,0.0,3.065821527869721,0.225
2021-03-31,207,4,10.0,1.17,0.4000000000000001,0.48000000000000004,0.07,0.6923076923076923,0.8571428571428571,0.45,0.8307692307692307,0.8674698795180724,11.407894736842104,0.8388157894736842,0.13085526315789475,0.25164473684210525,0.02348684210526316,0.0,0.225,0.0,0.0,0.0,3.6976896597378524,0.225
2021-04-30,208,5,7.0,0.63,0.15000000000000002,0.39,0.07,0.34615384615384615,0.8571428571428571,0.45,0.5538461538461538,0.8674698795180724,12.078947368421051,0.6710526315789473,0.13085526315789475,0.26842105263157895,0.02348684210526316,0.0,0.225,0.0,0.0,0.0,3.0746127366609297,0.225
2021-05-31,209,6,7.0,0.63,0.20000000000000004,0.36000000000000004,0.07,0.34615384615384615,0.8571428571428571,1.8,0.8307692307692307,0.8674698795180724,14.763157894736842,0.8388157894736842,0.13085526315789475,0.25164473684210525,0.02348684210526316,0.0,0.225,0.0,0.0,0.0,4.701535813584006,0.225
2021-06-30,210,7,7.0,0.72,0.15000000000000002,0.33,0.07,0.34615384615384615,0.5714285714285714,0.9,0.8307692307692307,0.8674698795180724,15.43421052631579,0.8388157894736842,0.13085526315789475,0.2348684210526316,0.04697368421052632,0.0,0.225,0.0,0.0,0.0,3.5158215278697207,0.225
2021-07-31,211,8,7.0,0.72,0.15000000000000002,0.36000000000000004,0.07,0.34615384615384615,0.5714285714285714,1.8,0.5538461538461538,0.8674698795180724,14.092105263157894,0.8388157894736842,0.39256578947368426,0.25164473684210525,0.04697368421052632,0.0,0.225,0.0,0.0,0.0,4.138898450946644,0.225
2021-08-31,212,9,7.0,0.72,0.15000000000000002,0.36000000000000004,0.07,0.34615384615384615,0.8571428571428571,0.9,0.5538461538461538,0.8674698795180724,22.81578947368421,2.5164473684210527,1.5048355263157895,0.4529605263157895,0.09394736842105264,0.0,0.45,0.8571428571428572,0.0,1.0,3.5246127366609294,2.307142857142857
2021-09-30,213,10,7.0,0.72,0.20000000000000004,0.36000000000000004,0.14,0.34615384615384615,0.5714285714285714,1.35,0.8307692307692307,0.8674698795180724,12.75,1.006578947368421,0.19628289473684213,0.25164473684210525,0.07046052631578947,0.0,0.225,0.0,0.0,0.0,3.965821527869721,0.225
2021-10-31,214,11,29.0,2.52,0.7500000000000001,0.8400000000000001,0.28,1.3846153846153846,1.4285714285714284,15.3,1.3846153846153844,1.5180722891566267,12.75,0.6710526315789473,0.13085526315789475,0.2348684210526316,0.07046052631578947,0.0,0.225,0.0,0.0,0.0,21.015874486958825,0.225
2021-11-30,215,12,11.0,0.99,0.25000000000000006,0.51,0.21000000000000002,0.6923076923076923,0.8571428571428571,2.25,0.8307692307692307,1.0843373493975905,13.421052631578947,0.6710526315789473,0.13085526315789475,0.28519736842105264,0.04697368421052632,0.0,0.225,0.0,0.0,0.0,5.71455712961737,0.225
2021-12-31,216,1,9.0,0.99,0.20000000000000004,0.54,0.14,1.0384615384615383,0.8571428571428571,1.35,1.1076923076923075,1.5180722891566267,14.763157894736842,0.6710526315789473,0.13085526315789475,0.30197368421052634,0.04697368421052632,0.0,0.0,0.0,0.0,0.0,5.871368992453329,0.0
2022-01-31,217,2,9.0,0.8099999999999999,0.20000000000000004,0.51,0.14,0.6923076923076923,0.8571428571428571,0.9,1.1076923076923075,1.3012048192771086,13.421052631578947,0.6710526315789473,0.13085526315789475,0.28519736842105264,0.04697368421052632,0.6000000000000001,0.225,0.0,0.0,1.0,4.858347676419966,1.8250000000000002
2022-02-28,218,3,8.0,0.72,0.15000000000000002,0.48000000000000004,0.14,0.6923076923076923,0.8571428571428571,0.9,0.8307692307692307,0.8674698795180724,12.75,0.6710526315789473,0.13085526315789475,0.28519736842105264,0.07046052631578947,0.6000000000000001,0.225,0.0,0.0,0.0,4.1476896597378525,0.8250000000000001
2022-03-31,219,4,9.0,0.8099999999999999,0.25000000000000006,0.6000000000000001,0.14,0.6923076923076923,0.8571428571428571,0.9,0.8307692307692307,0.8674698795180724,12.75,0.6710526315789473,0.13085526315789475,0.28519736842105264,0.04697368421052632,0.6000000000000001,0.225,0.0,0.0,0.0,4.1476896597378525,0.8250000000000001
2022-04-30,220,5,11.0,0.8999999999999999,0.20000000000000004,0.6000000000000001,0.14,0.6923076923076923,1.4285714285714284,0.9,0.8307692307692307,0.6506024096385543,11.407894736842104,0.6710526315789473,0.13085526315789475,0.28519736842105264,0.04697368421052632,0.6000000000000001,0.225,0.0,0.0,0.0,4.5022507612869065,0.8250000000000001
2022-05-31,221,6,8.0,0.72,0.15000000000000002,0.42000000000000004,0.14,0.34615384615384615,0.8571428571428571,0.9,0.8307692307692307,0.6506024096385543,14.092105263157894,1.006578947368421,1.1776973684210528,0.35230263157894737,0.07046052631578947,0.6000000000000001,0.225,0.0,0.0,0.0,3.584668343704488,0.8250000000000001
2022-06-30,222,7,8.0,0.63,0.15000000000000002,0.45,0.21000000000000002,0.6923076923076923,0.5714285714285714,0.9,0.8307692307692307,0.6506024096385543,13.421052631578947,0.6710526315789473,0.19628289473684213,0.26842105263157895,0.07046052631578947,0.6000000000000001,0.0,0.0,0.0,0.0,3.6451079041440484,0.6000000000000001
2022-07-31,223,8,11.0,0.8099999999999999,0.45000000000000007,0.48000000000000004,0.21000000000000002,0.34615384615384615,0.8571428571428571,0.9,0.8307692307692307,0.4337349397590362,13.421052631578947,0.8388157894736842,0.13085526315789475,0.30197368421052634,0.09394736842105264,0.0,0.0,0.0,0.0,0.0,3.36780087382497,0.0
2022-08-31,224,9,11.0,0.8099999999999999,0.45000000000000007,0.54,0.28,0.34615384615384615,0.8571428571428571,0.9,1.1076923076923075,0.4337349397590362,12.078947368421051,0.6710526315789473,0.19628289473684213,0.26842105263157895,0.07046052631578947,0.0,0.0,0.0,0.0,0.0,3.644723950748047,0.0
2022-09-30,225,10,26.0,3.15,1.4000000000000004,0.9900000000000001,1.12,1.3846153846153846,1.1428571428571428,1.35,1.6615384615384614,0.6506024096385543,12.75,0.6710526315789473,0.39256578947368426,0.25164473684210525,0.07046052631578947,0.0,0.0,0.0,0.0,0.0,6.189613398649543,0.0
2022-10-31,226,11,49.0,1.98,0.9000000000000001,1.2000000000000002,7.000000000000001,1.7307692307692308,1.7142857142857142,1.35,2.215384615384615,0.8674698795180724,20.13157894736842,1.5098684210526314,1.1122697368421055,0.31875,0.16440789473684211,0.6000000000000001,0.225,0.0,0.0,0.0,7.877909439957632,0.8250000000000001
2022-11-30,227,12,17.0,1.3499999999999999,0.45000000000000007,0.78,0.7000000000000001,1.3846153846153846,1.1428571428571428,0.9,1.3846153846153844,0.4337349397590362,14.092105263157894,0.6710526315789473,0.2617105263157895,0.25164473684210525,0.09394736842105264,0.0,0.0,0.0,0.0,0.0,5.245822851846949,0.0
2022-12-31,228,1,15.0,1.3499999999999999,0.4000000000000001,0.8400000000000001,0.56,1.7307692307692308,1.4285714285714284,0.9,1.3846153846153844,0.4337349397590362,13.421052631578947,0.6710526315789473,0.19628289473684213,0.26842105263157895,0.7046052631578948,0.6000000000000001,0.0,0.0,0.0,0.0,5.87769098371508,0.6000000000000001
2023-01-31,229,2,17.0,1.26,0.4000000000000001,0.7500000000000001,0.6300000000000001,1.3846153846153846,1.1428571428571428,0.9,1.3846153846153844,0.4337349397590362,14.092105263157894,0.6710526315789473,0.2617105263157895,0.3355263157894737,0.3523026315789474,0.6000000000000001,0.0,0.0,0.0,0.0,5.245822851846949,0.6000000000000001
2023-02-28,230,3,30.0,1.6199999999999999,0.5500000000000002,1.6800000000000002,4.48,2.423076923076923,2.0,0.9,3.0461538461538455,1.3012048192771086,19.460526315789473,0.6710526315789473,0.19628289473684213,0.35230263157894737,2.23125,0.0,0.0,0.0,0.0,0.0,9.670435588507878,0.0
2023-03-31,231,4,42.0,2.34,0.7500000000000001,2.0100000000000002,4.41,2.769230769230769,2.8571428571428568,1.35,3.5999999999999996,1.5180722891566267,18.11842105263158,0.8388157894736842,0.19628289473684213,0.35230263157894737,0.5167105263157895,0.0,0.0,0.0,0.0,0.0,12.094445915530253,0.0
2023-04-30,232,5,56.0,3.2399999999999998,1.1000000000000003,3.0000000000000004,4.9,8.653846153846153,3.714285714285714,1.8,4.153846153846153,1.951807228915663,12.078947368421051,0.6710526315789473,0.19628289473684213,0.31875,0.3053289473684211,0.0,0.0,0.0,0.0,0.0,20.273785250893685,0.0
2023-05-31,233,6,44.0,2.6999999999999997,0.9500000000000002,2.7,4.130000000000001,6.923076923076923,3.4285714285714284,1.35,3.8769230769230765,2.168674698795181,12.75,0.6710526315789473,0.2617105263157895,0.30197368421052634,0.44625000000000004,0.0,0.0,0.0,0.0,0.0,17.74724612736661,0.0
2023-06-30,234,7,51.0,3.69,1.2000000000000002,2.8800000000000003,4.550000000000001,21.115384615384613,4.285714285714286,1.35,4.43076923076923,1.951807228915663,20.13157894736842,0.8388157894736842,0.3271381578947369,0.38585526315789476,1.3622368421052633,0.0,0.0,0.0,0.0,0.0,33.13367536078379,0.0
2023-07-31,235,8,53.0,2.79,1.1000000000000003,2.52,6.300000000000001,3.4615384615384617,16.285714285714285,1.35,5.261538461538461,1.5180722891566267,18.789473684210527,0.8388157894736842,0.9159868421052633,0.38585526315789476,0.6341447368421054,0.0,0.0,0.0,0.0,0.0,27.876863497947838,0.0
2023-08-31,236,9,65.0,2.88,1.2000000000000002,2.04,2.8000000000000003,2.0769230769230766,20.0,1.35,3.5999999999999996,1.0843373493975905,20.13157894736842,1.174342105263158,0.7851315789473685,0.4194078947368421,0.5636842105263158,0.0,0.225,0.0,0.0,0.0,28.11126042632067,0.225
2023-09-30,237,10,80.0,3.42,1.5000000000000002,2.9400000000000004,5.460000000000001,2.769230769230769,20.857142857142858,1.8,6.9230769230769225,1.951807228915663,23.486842105263158,1.8453947368421053,0.9814144736842106,0.5200657894736842,0.21138157894736845,0.0,0.225,0.0,0.0,0.0,34.30125777836621,0.225
2023-10-31,238,11,64.0,3.06,1.3000000000000003,2.52,4.62,2.769230769230769,10.857142857142856,1.35,8.86153846153846,1.5180722891566267,18.789473684210527,1.174342105263158,0.39256578947368426,0.38585526315789476,1.1273684210526316,0.0,0.0,0.0,0.0,0.0,25.355984377068715,0.0
2023-11-30,239,12,61.0,2.34,1.0500000000000003,2.1900000000000004,2.9400000000000004,2.0769230769230766,5.142857142857142,1.35,6.646153846153846,1.5180722891566267,16.105263157894736,1.006578947368421,0.2617105263157895,0.3355263157894737,0.25835526315789475,0.0,0.0,0.0,0.0,0.0,16.734006355090692,0.0
2023-12-31,240,1,65.0,2.07,0.8500000000000002,2.04,2.66,1.3846153846153846,3.714285714285714,0.9,4.984615384615384,1.5180722891566267,16.105263157894736,1.006578947368421,0.2617105263157895,0.38585526315789476,0.32881578947368423,0.0,0.0,0.0,0.0,0.0,12.50158877267311,0.0
2024-01-31,241,2,100.0,2.6999999999999997,4.050000000000001,2.9400000000000004,3.8500000000000005,2.0769230769230766,4.285714285714286,1.35,6.369230769230768,1.7349397590361448,44.28947368421053,0.8388157894736842,0.2617105263157895,0.4361842105263158,0.7515789473684211,0.0,0.0,0.0,0.0,0.0,15.816807890904274,0.0
2024-02-29,242,3,43.0,1.98,1.1500000000000001,2.1300000000000003,3.0100000000000002,2.0769230769230766,3.714285714285714,1.8,3.5999999999999996,2.168674698795181,36.23684210526316,1.006578947368421,0.2617105263157895,0.38585526315789476,0.46973684210526323,0.6000000000000001,0.0,0.0,0.0,0.0,13.359883490003972,0.6000000000000001
2024-03-31,243,4,59.0,6.66,5.000000000000001,2.8800000000000003,1.7500000000000002,2.0769230769230766,3.714285714285714,1.8,3.323076923076923,2.6024096385542173,26.171052631578945,1.3421052631578947,0.3271381578947369,0.4529605263157895,0.18789473684210528,0.6000000000000001,0.225,0.0,0.0,0.0,13.516695352839932,0.8250000000000001
2024-04-30,244,5,40.0,2.79,1.0000000000000002,1.8900000000000001,2.7300000000000004,1.7307692307692308,3.142857142857143,1.35,2.7692307692307687,2.168674698795181,49.6578947368421,3.019736842105263,0.39256578947368426,1.2078947368421054,0.21138157894736845,0.6000000000000001,0.225,0.0,0.0,1.0,11.161531841652321,1.8250000000000002
